Date,Profit
2006-07-24,11873.0
2006-07-25,12330.0
2006-07-26,12243.0
2006-07-27,12537.0
2006-07-28,13030.0
2006-07-31,12726.0
2006-08-01,12488.0
2006-08-02,12937.0
2006-08-03,13100.0
2006-08-04,13497.0
2006-08-07,13347.0
2006-08-08,13249.0
2006-08-09,12904.0
2006-08-10,13003.0
2006-08-11,12593.0
2006-08-14,12206.0
2006-08-15,12945.0
2006-08-16,13327.0
2006-08-17,13208.0
2006-08-18,13201.0
2006-08-21,12810.0
2006-08-22,12327.0
2006-08-23,11161.0
2006-08-24,11446.0
2006-08-25,11607.0
2006-08-28,12024.0
2006-08-29,11953.0
2006-08-30,11962.0
2006-08-31,11881.0
2006-09-01,12978.0
2006-09-04,13342.0
2006-09-05,13017.0
2006-09-06,12359.0
2006-09-08,12207.0
2006-09-11,11421.0
2006-09-12,11796.0
2006-09-13,12199.0
2006-09-14,11803.0
2006-09-15,11819.0
2006-09-18,12132.0
2006-09-19,11535.0
2006-09-20,10846.0
2006-09-21,10479.0
2006-09-22,10448.0
2006-09-25,10622.0
2006-09-26,11468.0
2006-09-27,11755.0
2006-09-28,12135.0
2006-09-29,12098.0
2006-10-02,12707.0
2006-10-03,12087.0
2006-10-04,13398.0
2006-10-05,13626.0
2006-10-06,13589.0
2006-10-09,14055.0
2006-10-10,14304.0
2006-10-11,13971.0
2006-10-13,14499.0
2006-10-16,14878.0
2006-10-17,14547.0
2006-10-18,14335.0
2006-10-19,14569.0
2006-10-20,14292.0
2006-10-23,14876.0
2006-10-24,15148.0
2006-10-25,15212.0
2006-10-26,15294.0
2006-10-27,14977.0
2006-10-30,14549.0
2006-10-31,14912.0
2006-11-01,15579.0
2006-11-03,16084.0
2006-11-06,16896.0
2006-11-07,16697.0
2006-11-08,16983.0
2006-11-09,16464.0
2006-11-10,16369.0
2006-11-13,16255.0
2006-11-14,16940.0
2006-11-16,16811.0
2006-11-17,16678.0
2006-11-21,17219.0
2006-11-22,17562.0
2006-11-23,17719.0
2006-11-24,17407.0
2006-11-27,16564.0
2006-11-28,16692.0
2006-11-29,17619.0
